artist,artist_id,artist_pop,artist_genres,album,album_id,track_name,track_id,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,86,[oklahoma country],Dawns (feat. Maggie Rogers),2Wpz5Xzsbr7hJg5Wb13p4m,Dawns (feat. Maggie Rogers),42TtHTxWk782ZBiqyOi2d1,79,0.447,0.441,0,-7.658,1,0.0456,0.874,4.36E-05,0.188,0.286,122.811,290892,4,Roots Rising
Feist,6CWTBjOJK75cTE8Xv8u1kj,64,"[canadian indie, canadian pop, chamber pop, indie pop, singer-songwriter]",Multitudes,4GErH8Za9b4VutH8jTSU1o,Hiding Out In The Open,6rN8cR7iEcC1hAlHF4UpSN,55,0.617,0.272,1,-9.594,1,0.055,0.86,9.22E-06,0.125,0.301,127.385,201174,4,Roots Rising
Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,77,"[alt z, pop]",Amelie,1HAMQ4zxLhNgPjktMPttE8,Amelie,1KrC1a04RkYrJB02M35hET,64,0.461,0.258,2,-12.424,1,0.0355,0.892,0.000129,0.105,0.377,121.354,259592,4,Roots Rising
Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,82,"[gen z singer-songwriter, pop]",Evangeline,7JfCmXc5Fo8GkFdWjqSexN,Evangeline,3lGPy4laQ3s4lT1pRXKmFC,70,0.469,0.568,3,-7.084,1,0.0305,0.0817,0,0.146,0.193,109.172,177880,4,Roots Rising
Josiah and the Bonnevilles,3FMcVBx2TMq2f5gEPcUieC,60,"[indie folk, modern folk rock, stomp and holler]",Jersey Giant,7HwlzPe0rapJWoSeLp9KDn,Jersey Giant,1md6N1TV9uNH2VdiCcYEkM,52,0.478,0.498,9,-5.366,1,0.0288,0.516,0,0.141,0.378,96.018,198274,4,Roots Rising
49 Winchester,1JWMpIl0nhqFJNdO3IOQ20,60,[roots americana],Fortune Favors the Bold,1u5IKTsfXmfqqRbtOkHZWw,Russell County Line,68i0Y8xMaYxLHSeUu4uWtA,66,0.635,0.318,2,-9.053,1,0.0347,0.169,2.43E-05,0.103,0.395,95.056,249873,4,Roots Rising
Lizzy McAlpine,1GmsPCcpKgF9OhlNXjOsbS,77,"[boston folk, indie pop, pop]",five seconds flat,68L5xVV9wydotfDXEik7eD,ceilings,2L9N0zZnd37dwF0clgxMGI,84,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,182888,3,Roots Rising
Searows,0nugNBwdWaptgIAsEtx1It,53,[indie pop],House Song,7oOTLwRSrfnGY1yFjBZYL2,House Song,1kr0XkYcWe2HTuCFN3BuGA,58,0.293,0.131,2,-18.658,1,0.039,0.886,0.14,0.105,0.123,78.885,294189,4,Roots Rising
Edwin Raphael,44DUgsrbRUlhwfLyj4ySUB,50,"[indie anthem-folk, indie folk, montreal indie]",Homesick for the Place I Don't Even Know (feat. Sam Valdez),3hM4HF7GpNYbrHzgXbrOdu,Homesick for the Place I Don't Even Know (feat. Sam Valdez),1cs14d3VfzeI4z94h30Pit,40,0.295,0.434,1,-9.823,1,0.0361,0.288,0.392,0.0843,0.114,75.366,281796,4,Roots Rising
Chance Peña,4lhUHpVOXmkEBGGHV71QCh,65,[indie folk],Bleeding Out,5L2DEAJlqzC09OEPl4Ww97,Bleeding Out,7BhOH16ud5ybFUeP3wwhby,57,0.59,0.438,9,-12.407,0,0.0363,0.728,1.02E-05,0.0937,0.352,120.611,208608,4,Roots Rising
boygenius,1hLiboQ98IQWhpKeP9vRFw,65,"[indie pop, pop]",the record,3ChFT9NdwI13XCF2Bs0aaq,Emily I'm Sorry,7spSF5EKaCeO6wOsvy5271,0,0.576,0.399,11,-12.122,1,0.052,0.896,0.157,0.104,0.46,135.933,214867,4,Roots Rising
Indigo De Souza,3ir2pF2mkiEWqyPenKTh5e,57,"[art pop, asheville indie, bubblegrunge, indie pop, indie rock]",Younger & Dumber,6p8GkgR2aYrKcr1OVMS25k,Younger & Dumber,0EWHn0McVO8Ewbkqvh53AD,54,0.474,0.193,9,-10.76,1,0.0315,0.671,1.93E-05,0.0999,0.15,143.928,279041,4,Roots Rising
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,78,[pop],Stick Season,50ZenUP4O2Q5eCy2NRNvuz,Homesick,0jkzxxDG8z3Y5OmfNl1VM0,70,0.503,0.643,6,-6.494,1,0.0407,0.0261,2.27E-05,0.314,0.43,169.955,194417,4,Roots Rising
David Kushner,33NVpKoXjItPwUJTMZIOiY,66,[gen z singer-songwriter],Miserable Man,2l8bIF7dlr0xNkFJnQXUE4,Miserable Man,6gPPoRYJwCsoB2VVdPJfmo,65,0.632,0.349,10,-10.289,1,0.0346,0.926,7.50E-05,0.294,0.307,109.981,232992,4,Roots Rising
KIRBY,5lcDGoJUr5WY5bCFAfYbCU,58,"[alternative r&b, chill r&b, high vibe, indie r&b, indie soul, indie triste]",Black Leaves,3du9lkIg7jG9xTufp11SM2,Black Leaves,2pcZglQR5vcE8z09qLaQoV,61,0.66,0.254,5,-9.643,0,0.0454,0.783,0,0.362,0.393,136.186,104280,4,Roots Rising
King Tuff,0uI2HyW0eIbTbyH3S2XDHI,47,"[garage pop, indie garage rock, indie punk, neo-psychedelic]",Smalltown Stardust,6tvYZyoxDRTIOVUwWH6ttG,How I Love,2XBmrWOsPavSy6YnwbG7f8,49,0.649,0.521,9,-7.224,0,0.0253,0.0508,0.000509,0.161,0.649,77.479,288027,4,Roots Rising
SYML,6AyATGg7mDgBlZ4N5uNog0,74,[pop],Believer,0h77eG0HVYZ2ki4T9qIHou,Believer,4QthYp34wrGAPQEvbz9QNS,56,0.633,0.358,0,-7.587,1,0.0302,0.151,2.03E-05,0.415,0.372,151.651,263253,4,Roots Rising
Hazlett,1zO3MgzmcwZLLNUQqeU2XH,53,"[brisbane indie, indie anthem-folk, indie folk]",Part Time Lovers,0wcyQMBIXTuUJz3FokoVwp,Part Time Lovers,5PSnffyT93zHiE23tRsL0O,41,0.548,0.395,0,-16.282,1,0.0378,0.622,0.00771,0.103,0.138,131.82,190962,4,Roots Rising
Elliot Greer,6EFGjOozwPlW4PxLu8SoXD,52,[],The End,12FtJ1DgVIT12XlvPRxtMb,The End,7qkX2mHStdrHVC2NFWqwpo,53,0.586,0.265,6,-12.461,1,0.0328,0.809,0.00159,0.0908,0.348,122.844,190217,4,Roots Rising
Molly Tuttle & Golden Highway,1KVw3QwEmC8QMrpz0SV05n,46,[],Crooked Tree,1lIZUzexPXR4Q7exPmNqCc,Dooley's Farm (feat. Billy Strings),6mfq2McYfeiVIBa1tPA2gU,47,0.62,0.459,0,-7.743,1,0.0295,0.666,0,0.115,0.457,131.761,221302,4,Roots Rising
Brett Dennen,0FC1LIeQXKib0jOwZqeIwT,54,"[acoustic pop, indie folk, neo mellow, pop rock, stomp and holler]",This Is Going To Be The Year,5lcSCem101LKn2rIxoODBU,This Is Going To Be The Year,4ijH0M7n6oM4ZARKcInAyv,46,0.375,0.494,11,-7.797,1,0.0324,0.0926,0,0.178,0.516,179.888,252508,4,Roots Rising
Chance Peña,4lhUHpVOXmkEBGGHV71QCh,65,[indie folk],In My Room,3WmjP2w94BdrRraDmCHosq,In My Room,7CiDwKE62N6ey3LyG6s7xc,71,0.408,0.338,4,-13.626,1,0.0431,0.521,0.000639,0.0732,0.1,133.943,177609,3,Roots Rising
Big Thief,5QdyldG4Fl4TPiOIeMNpBZ,65,"[art pop, brooklyn indie, indie pop, indie rock, small room]",Dragon New Warm Mountain I Believe In You,7Ln81p86r5cCsesd3KBWIY,Simulation Swarm,2FwDApgXk91kXvqy2oB7dz,62,0.703,0.578,1,-9.103,1,0.0728,0.446,0.0024,0.102,0.67,105.204,252734,4,Roots Rising
Down Like Silver,5u96pPXm3JmksPRgYDiVps,42,[new americana],First Light,0WoFpsBhfUZ0XzVogStjqC,First Light,6R61u47uaYnWrHu8OBKyZx,42,0.766,0.166,9,-12.613,0,0.0333,0.872,0.00141,0.104,0.215,124.967,208954,4,Roots Rising
Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,86,[oklahoma country],"Burn, Burn, Burn",4popczz4SYRg2NPcgwKHsR,"Burn, Burn, Burn",5jfhLCSIFUO4ndzNRh4w4G,75,0.508,0.296,3,-10.513,1,0.0755,0.897,5.00E-05,0.11,0.134,82.532,268856,4,Roots Rising
Ray LaMontagne,6DoH7ywD5BcQvjloe9OcIj,66,"[acoustic pop, indie folk, neo mellow, new americana, stomp and holler]",I Was Born To Love You,7cwHkTgTHLbCUFB6hRi9QQ,I Was Born To Love You,3PG6V5yuFfo4APiovOQoRv,64,0.65,0.271,9,-11.081,1,0.0314,0.794,6.90E-05,0.196,0.21,78.036,265843,4,Roots Rising
Ocie Elliott,5jbk18C7YXRcEZxUWPJCyT,66,"[indie folk, stomp and holler, victoria bc indie]",What Remains,69vVun5LtcOyTDYJEp5UEb,Miles Are Wide,7CGfeNaZoVLJRBKB15B1jK,57,0.77,0.226,2,-9.136,1,0.0314,0.914,3.54E-05,0.0991,0.222,117.949,234028,4,Roots Rising
The Lone Bellow,7JFtD8KnbAADBBDleIMuH7,52,"[deep new americana, indie folk, new americana, stomp and holler]",Honey,37OWM40EuYKeBHWCBHJyq9,Honey,1ALH9oRd8FqjfsSH0d8Ft4,49,0.673,0.686,2,-7.378,1,0.0377,0.0467,0.000179,0.111,0.497,121.951,276760,4,Roots Rising
Hans Williams,3SEkDN2vusR7CIyehzfJaj,54,[],Willows,1a1XOILeamqVZsPpUL2D6P,Willows,0skYZXWfbJtGlmRRRvQI4A,44,0.525,0.293,0,-8.296,1,0.0377,0.393,0,0.105,0.552,139.688,221571,4,Roots Rising
Hozier,2FXC3k01G6Gw61bmprjgqS,81,"[irish singer-songwriter, pop]",Swan Upon Leda,5aO7IZl8KxtyCeke37Jvk4,Swan Upon Leda,3JtVtwLYCy9WXcHLQyzRnl,61,0.351,0.41,2,-8.66,1,0.0327,0.494,0.44,0.131,0.129,125.995,222026,4,Roots Rising
SYML,6AyATGg7mDgBlZ4N5uNog0,74,[pop],Better Part of Me,5CAdMkVQs80Gz4f67D5Arw,Better Part of Me,7nrcOd9UygzKEf8RsfKbNN,49,0.394,0.223,6,-12.929,1,0.0352,0.794,0.000592,0.122,0.312,172.711,226147,3,Roots Rising
Taylor Swift,06HL4z0CvFAxyc27GXpf02,99,[pop],Anti-Hero (Acoustic Version),5vgWXUueeEU2labRz6TlNv,Anti-Hero - Acoustic Version,2d3d9xZutJjmUpntiyHt3F,66,0.624,0.332,4,-9.989,1,0.0365,0.597,0.000679,0.195,0.397,96.864,196473,4,Roots Rising
Drew Holcomb & The Neighbors,4RwbDag6jWIYJnEGH6Wte9,60,"[acoustic pop, indie folk, indiecoustica, neo mellow, new americana, stomp and holler]",Gratitude,4ZYK6hRqISjMnrZafKUuBO,Gratitude,2URlvXHgKzdk6xFPedeuKI,42,0.454,0.371,1,-9.286,1,0.0314,0.358,0.0501,0.0921,0.102,127.072,275267,3,Roots Rising
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,78,[pop],Northern Attitude,6DSEPejAMWGNfTyVAp4nA4,Northern Attitude,5hAFKx1IMhvx73JA6MSkIP,57,0.515,0.641,3,-8.205,1,0.0475,0.116,3.17E-05,0.104,0.3,121.826,267256,4,Roots Rising
Madi Diaz,7E1o9IcnpiFQDlAUk2H7Az,46,"[acoustic pop, indie folk, indie pop]",Be Careful,6q36JBS51lMuxw7rsU9hwf,Be Careful,6PoMRNbAahzOCWvRGePExt,40,0.609,0.192,0,-8.775,1,0.0282,0.745,0,0.117,0.193,87.89,342273,4,Roots Rising
Tom Odell,2txHhyCwHjUEpJjWrEyqyX,81,"[chill pop, pop]",Best Day of My Life,1uwRGASmRNUTbd4KD3A6bw,Just Another Thing We Don't Talk About,2FjX5cfe8tBV4Qd6ELhUNf,57,0.361,0.174,9,-12.847,1,0.0337,0.953,0.0654,0.11,0.136,143.936,219020,4,Roots Rising
Marcus Mumford,3bYcjbVAN3rAuU3TMzw2mB,57,[british singer-songwriter],(self-titled),1vTQ7l9DHERJJYPMsKGpxE,How (feat. Brandi Carlile),171xo7JC4bf7vqFmjF88M8,50,0.444,0.0789,11,-13.848,0,0.0464,0.84,0.000164,0.106,0.154,87.348,224893,4,Roots Rising
Richy Mitch & The Coal Miners,4qU7IJSReZnsLy5907Mtau,67,[indie folk],Laramee,0bUuPxAp0NaBOF8PXwG0z7,Laramee,0Ho55XknDOdL8IK2ghGjB2,55,0.588,0.203,1,-12.396,1,0.0341,0.909,2.05E-05,0.132,0.206,114.659,241860,3,Roots Rising
Billy Strings,1ZN1c1qWEGZNX1pGeKCPpf,62,"[jam band, jamgrass]",Me / And / Dad,3sEnM8BV4F3dQno5rFzdW1,Long Journey Home,72c8xtBefXffG64Dymjti5,46,0.53,0.778,7,-7.358,1,0.0284,0.281,0.00342,0.282,0.951,142.156,177453,4,Roots Rising
Maya Hawke,4e9vQfyvvDlcQAkjSdFE4x,56,[indie pop],Thérèse,1lbJOgLXOtyxQbvjt17eGT,Thérèse,1LklAGxyeK07JYRzw3Vzx9,55,0.623,0.354,9,-11.988,0,0.0394,0.948,0.0052,0.0998,0.358,104.32,207389,3,Roots Rising
Leith Ross,4nxKz1dRYXnsGzN1lUURtG,60,[indie pop],Orlando,2bUlcn67avN5E46GifoXYl,Orlando,5eqNWg31aG8wKNbpJxCpCg,47,0.615,0.263,8,-15.568,1,0.0317,0.937,0.346,0.12,0.23,122.08,275640,4,Roots Rising
Paris Paloma,2EXpthNgSeTDeX8nGwxppp,54,[],It's Called: Freefall,7zssJQDhJCAuuMZL7qvejs,It's Called: Freefall,2IRjyyiU5P9WnmXJKcnwww,61,0.684,0.129,6,-15.007,1,0.0518,0.908,2.10E-06,0.182,0.299,93.775,158298,4,Roots Rising
Calder Allen,1XlVbGlQaBoESaJ43y2sCD,32,[],The Game,4tyKptv4UIL5W2KFORmUhv,Show Me the Way,71uPeJAESy4ZYB7bN207SU,32,0.555,0.66,5,-10.313,1,0.0363,0.365,0.00483,0.158,0.486,91.937,245880,4,Roots Rising
Old Sea Brigade,6vUNwmljZAcn7tNtUoxG45,64,"[indie anthem-folk, indie folk, pop folk, stomp and holler]",Stayed Up Late,4YQtPmv4ld6ip7TIc4iK5L,Stayed Up Late,4VOAlrwgejmgWgOVmK5I4m,34,0.552,0.232,2,-12.113,1,0.0272,0.501,0.697,0.108,0.296,130.043,250597,4,Roots Rising
Bear McCreary,2ifvIECHAlEgPMBuBOJ0lG,67,"[orchestral soundtrack, scorecore, soundtrack, video game music]",God of War Ragnarök (Original Soundtrack),7LmeRZOi905AochW9J9FAA,Blood Upon the Snow,5cgacDGTfR9sm4W03syTyX,66,0.323,0.301,5,-13.564,0,0.0344,0.442,0.00131,0.164,0.276,126.221,271697,4,Roots Rising
Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,82,"[gen z singer-songwriter, pop]",Easy On My Eyes,6BUPtXbb2tspYnkVdg5Ef7,Until I Found You,6VhuP99TE6gYNQRJIlAWFD,78,0.346,0.5,10,-6.097,1,0.0388,0.757,0,0.189,0.191,202.466,176667,3,Roots Rising
River Whyless,7gRGh8w4G9zaFJSaIYp8HH,57,"[asheville indie, deep new americana, folk-pop, indie folk, indie pop, new americana, north carolina roots, stomp and flutter, stomp and holler]",Monoflora,398U3OCGdd08lD6gdMC0rE,Michigan Cherry,0fOEjjXBEiyu395pW3C1eo,55,0.465,0.371,1,-10.758,0,0.0305,0.781,0.0262,0.104,0.281,74.892,223400,4,Roots Rising
The Lone Bellow,7JFtD8KnbAADBBDleIMuH7,52,"[deep new americana, indie folk, new americana, stomp and holler]",Love Songs for Losers,7n4sK9njoH3CxU6AwhQIvB,Wherever Your Heart Is,7LjgyfhPISd4CX8Df47ma1,38,0.465,0.261,0,-9.727,1,0.0304,0.802,1.55E-06,0.108,0.409,79.449,241720,4,Roots Rising
Ondara,33saQZHi434TBuDAXbyU2W,50,[minneapolis indie],Spanish Villager No. 3,1wTobCIdhZP6Y0pOSZK0IU,A Seminar In Tokyo,0CFc37YTJa449oOe660cSU,41,0.618,0.314,0,-16.934,1,0.0389,0.243,0.000508,0.0846,0.719,95.675,272883,4,Roots Rising
Flatland Cavalry,4SfGzWmeoNPKIOmiyc7Pav,64,[texas country],Mountain Song,2LSEZyWtzulIr0vS1mD4Xy,Mountain Song,2mDdkeVuUsyIepwzLCxuu6,62,0.551,0.451,11,-10.683,1,0.03,0.27,0.259,0.117,0.19,91.962,249920,4,Roots Rising
Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,86,[oklahoma country],Something in the Orange,1CmTOKCeyz1aHH04OwvTPv,Something in the Orange - Z&E's Version,3rU2QIyNDk2OWV6mAW2qQr,62,0.594,0.382,7,-5.432,1,0.0292,0.416,0,0.117,0.223,110.237,254258,4,Roots Rising
Dustin Tebbutt,0z9hynUsIjf0ddI4uHqPWX,58,"[australian indie, indie folk]","Quiet Moon, Wild Sea",0TRwHdBtNJyI7d2Pfboc2b,"Quiet Moon, Wild Sea",4fOMpHPfJB3v65iVNSBkxy,46,0.562,0.535,5,-10.79,1,0.04,0.389,0.0704,0.0794,0.196,86.923,248859,4,Roots Rising
Bonny Light Horseman,0Qi9Fcmn1DJAoG8Agf5ibb,51,"[alternative country, deep new americana, folk, indie folk, new americana, roots rock, stomp and holler]",California,7p60qDZbD3VqHVhFQDX4Ry,California,6bQgMGR0zwVYYs2WU13PKR,52,0.595,0.568,2,-6.251,1,0.0254,0.735,0.0252,0.161,0.396,91.345,196127,4,Roots Rising
Hermanos Gutiérrez,73mSg0dykFyhvU96tb5xQV,66,[],Tres Hermanos,6EegfhQTzRiBxkmZJ79sC4,Tres Hermanos,0cb9Ov9eC2eFxac6bCcUZl,50,0.631,0.459,0,-9.933,0,0.0349,0.974,0.934,0.146,0.542,94.604,201413,4,Roots Rising
Tyler Childers,13ZEDW6vyBF12HYcZRr4EV,79,"[kentucky indie, kentucky roots, outlaw country]",Angel Band,0UITnXFaup7lHYV1WcQSFT,Angel Band - Jubilee Version,2phdhdIaCUVJgxuRVP2N18,47,0.388,0.453,2,-5.643,1,0.0253,0.323,0.000427,0.217,0.294,138.115,372160,4,Roots Rising
Tom Odell,2txHhyCwHjUEpJjWrEyqyX,81,"[chill pop, pop]",Best Day of My Life,1uwRGASmRNUTbd4KD3A6bw,Flying :)),6gDrPmfRqagFxMK1DZiRV4,61,0.515,0.147,6,-15.054,1,0.0316,0.965,0.0373,0.112,0.3,133.402,179158,4,Roots Rising
Marcus Mumford,3bYcjbVAN3rAuU3TMzw2mB,57,[british singer-songwriter],Better Off High,5nMgnAmu8DnEHS1FVlsrB7,Better Off High,4qErRQ7XZCogsJDzyvWTLY,28,0.693,0.412,0,-8.981,1,0.0401,0.0459,0.186,0.111,0.0742,143.213,270806,4,Roots Rising
First Aid Kit,21egYD1eInY6bGFcniCRT1,66,"[stomp and holler, swedish americana, swedish country]",Turning Onto You,19IxPhDOBKzybB79cFUNnF,Turning Onto You,4tl5Knezh7Qohx4TWgJFpP,40,0.558,0.634,10,-5.629,1,0.0325,0.114,7.71E-05,0.0896,0.796,159.896,201827,4,Roots Rising
Adam Melchor,54tv11ndFfiqXiR03PwdlB,56,"[indie folk, indie pop, new jersey indie]",I'm Ready,2dMFioZFie2DdXBNFkLfol,I'm Ready,3Oz0YfVhVUHm2P3n1zQoHe,36,0.417,0.426,4,-8.925,1,0.0259,0.798,0.0611,0.109,0.203,97.827,194160,4,Roots Rising
AHI,08Uextujt6ZT2iQmSYAJfH,55,"[canadian folk, indie folk, indiecoustica, new americana, stomp and holler]",Prospect (Deluxe),15utleqV2llYGHYuD72rs8,On Your Way - Acoustic,6WsDkYODeOVH7iOBDuXWVZ,38,0.658,0.0984,0,-12.672,1,0.0414,0.909,0,0.0996,0.345,139.501,188364,4,Roots Rising
Sierra Ferrell,3oVcF3VdpMuvMvLLyHPT4t,61,[],Long Time Coming,5ZI0k3IynnC5C9QKMmY7cB,In Dreams,0ewKJ6eM0Z761OissISTW7,61,0.602,0.475,2,-10.29,1,0.0279,0.0635,0.00184,0.0918,0.595,119.991,161733,4,Roots Rising
Katie Pruitt,1c5w8KrxGwq44fxM5lGB4s,48,"[nashville americana, new americana]",Something About What Happens When We Talk,1N7DJFOtSYiQEY4GfFYYH3,Something About What Happens When We Talk,3UHWekceJvs3fvvFxKeLtU,41,0.648,0.428,9,-10.402,1,0.0276,0.539,0.00233,0.105,0.312,125.828,220467,4,Roots Rising
Tedeschi Trucks Band,2gFsmDBM0hkoZPmrO5EdyO,56,"[blues rock, double drumming, electric blues, jam band, modern blues, roots rock]",Soul Sweet Song,1zvef1QMx5kNFNKifTTQud,Soul Sweet Song,6tvXOpoonSGwxM0R4eq8Tj,47,0.399,0.769,9,-7.484,1,0.0531,0.201,0.00903,0.146,0.768,165.295,235627,4,Roots Rising
Drew Holcomb & The Neighbors,4RwbDag6jWIYJnEGH6Wte9,60,"[acoustic pop, indie folk, indiecoustica, neo mellow, new americana, stomp and holler]",Dance with Everybody,3mVV3jcal3oh3hiMmvrxgZ,Dance with Everybody,7qNIz2zkEnSjnDPuo10HEr,43,0.678,0.889,5,-5.172,1,0.0577,0.252,7.07E-05,0.211,0.883,125.983,210667,4,Roots Rising
Allison Russell,3JBmecDGXTll46ygrnGTM6,48,"[black americana, folk, new americana]",You're Not Alone [Feat. Brandi Carlile],6uBCu9hARcX7SlAvOD501U,You're Not Alone [Feat. Brandi Carlile],4ltCYG04Xhzv5cViM6mp16,44,0.32,0.438,0,-7.553,1,0.089,0.703,1.26E-05,0.101,0.465,184.212,309747,4,Roots Rising
Brandi Carlile,2sG4zTOLvjKG1PSoOyf5Ej,67,"[acoustic pop, folk, lilith, modern folk rock, neo mellow, new americana, singer-songwriter]",In These Silent Days (Deluxe Edition) In The Canyon Haze,2FOAtTMAfplWnTKf7rl12Q,You and Me On The Rock (In The Canyon Haze),1ydzL5SIoSRCpEIYWhsWE5,45,0.594,0.261,11,-8.342,1,0.0348,0.9,0,0.0798,0.509,159.903,257853,4,Roots Rising
Plains,1vxqrtPBBQWCuoAcJqVCph,45,"[alternative country, indie folk, indie pop, indie rock]",I Walked With You A Ways,7mdK7vYHrLMzPHGeGXQN0h,Problem With It,1lhQDa5Rit1iMpo4PQpIGO,50,0.71,0.772,10,-5.364,1,0.0369,0.0576,0.000813,0.0996,0.539,122.006,212760,4,Roots Rising
The Brother Brothers,7bsyET4aRFBJ9dOtGeHCX5,48,"[indie folk, new americana]",That's How I Got To Memphis,2l1jCDzi1IHIykvqFyLJJI,That's How I Got To Memphis,6GJfsXltqAGluvLNCdQLUa,31,0.692,0.336,5,-12.605,1,0.0288,0.743,2.07E-06,0.117,0.558,109.885,221320,4,Roots Rising
Charley Crockett,3BJX1nYizKvWpZTY5HOAr4,61,[roots americana],I'm Just a Clown,2oDPcHYdkOy9pP7advhkVS,I'm Just a Clown,4PHCjTOpWuaYDacBBNd7Ut,45,0.44,0.646,11,-8.933,0,0.0363,0.137,0.168,0.0657,0.619,94.324,253920,4,Roots Rising
First Aid Kit,21egYD1eInY6bGFcniCRT1,66,"[stomp and holler, swedish americana, swedish country]",Out of My Head,0yApDZC0LLXvZ7A21xL9BT,Out of My Head,6hAZx4PQIlwyazfANp6joe,53,0.574,0.754,5,-4.995,1,0.0342,0.0265,2.25E-06,0.0994,0.131,117.973,214000,4,Roots Rising
Birdtalker,2sNHl4oXsU0DVTy9u1otGt,51,"[deep new americana, folk-pop, indie folk, indiecoustica, new americana, stomp and holler]",Walking Song,1F7L1p8STaJVQVVYijEng2,Walking Song,7faNYwo9q4rEdneW1sBJYj,38,0.74,0.378,0,-10.701,1,0.0297,0.828,0.358,0.0985,0.58,113.991,184653,4,Roots Rising
Madison Cunningham,3h9TfIgwhovQELlP2jj4xL,56,"[indie folk, indie pop, pop folk]",Revealer,3flejyQLaN7EolO3Vmg31D,Anywhere,11s7r8ffgXRZreqvMVPACS,43,0.683,0.577,11,-9.971,0,0.0431,0.173,2.48E-05,0.135,0.522,97.004,228801,4,Roots Rising
Amanda Shires,5yN0nwLpUCaZ2gr67bndCN,56,"[alternative country, folk, new americana, roots rock]",Take It Like A Man,46FhQ98XqfWOMraBAouQ2n,Bad Behavior,5vKoSX086LuAR2iZFQMwGa,26,0.615,0.638,5,-4.981,0,0.0305,0.0231,0.00639,0.0924,0.505,124.087,217027,4,Roots Rising
Caamp,0wyMPXGfOuQzNR54ujR9Ix,70,"[indie folk, stomp and holler]",Believe,0WOkJaVLYAGfbuBvcKCTCo,Believe,0QFGZqqB1KDpOtyL3vXMXo,55,0.516,0.635,3,-8.024,1,0.0347,0.0324,0.00187,0.0674,0.704,150.067,195107,4,Roots Rising
Bendigo Fletcher,6O8lpJl2nITlA3dJfT95pM,47,"[deep new americana, indie folk, roots americana]",Strange Encounters,3kVUhdMFFgYJin3Uk8WQeA,Pterodactyl,4wZUbcdQlD6QHNzKyukcGy,37,0.483,0.489,7,-9.981,1,0.0397,0.929,0.000359,0.121,0.636,96.469,246545,3,Roots Rising
Birdy,2WX2uTcsvV5OnS0inACecP,73,[pop],Persuasion (Soundtrack from the Netflix Film),4ZIW3ma2l44g1HhiyxNagv,Quietly Yours,7wRijQK8vRmGLK0RYW7Vr1,60,0.44,0.357,1,-14.264,1,0.058,0.841,0.00249,0.114,0.286,154.074,234156,4,Roots Rising
Paolo Nutini,7x5rK9BClDQ8wmCkYAGsQp,69,"[british soul, neo mellow, scottish singer-songwriter]",Last Night In The Bittersweet,0dp4Cl0ZqJYJJXIeH6dH1x,Through The Echoes,78NogwkqVC4GBQMxOwOQrC,65,0.73,0.487,7,-7.679,1,0.0399,0.285,3.49E-05,0.135,0.314,104.933,221245,4,Roots Rising
Shakey Graves,1fZpYWNWdL5Z3wrDtISFUH,63,"[austin americana, austindie, deep new americana, indie folk, new americana, stomp and holler]",Ready or Not (feat. Sierra Ferrell),5JcW9l6CD3JJbn7DbJrrkh,Ready or Not (feat. Sierra Ferrell),2NAOqvZIf7onZ4kDLU560I,60,0.727,0.576,5,-9.722,0,0.052,0.464,0.0342,0.116,0.672,88.791,192902,4,Roots Rising
Florist,0VIiIxTNLeJOPoMLabwNtr,60,"[indie folk, indie pop, lo-fi indie, small room]",Florist,7EvfFPMMvMJ20olfdEkPBR,Red Bird Pt. 2 (Morning),4QnkWi5jg50ZVkzBB3PZ4e,51,0.432,0.138,1,-19.788,1,0.049,0.94,0.0243,0.129,0.103,81.765,326157,4,Roots Rising
Foy Vance,4bUqnkrDrb4f7rqmDR9yDu,56,"[british singer-songwriter, indie folk, irish singer-songwriter, neo mellow, uk americana]",Sapling (feat. Anderson East),3hZo4OXyrw0NYHSDGW7FJx,Sapling (feat. Anderson East),62dlYm1sz64D1AST1dCLE2,36,0.549,0.631,10,-6.644,0,0.071,0.336,2.03E-05,0.1,0.297,135.032,193467,4,Roots Rising
Tré Burt,5e5Zm5z8OPycf55hgDxKIc,41,"[black americana, western americana]",Know Your Demons,408i5hH2MLHqX6X6srXEL8,Know Your Demons,3AonChVGbKzTPGpkiR4Awe,41,0.65,0.722,10,-6.077,1,0.0299,0.376,0,0.132,0.811,119.349,206773,4,Roots Rising
Courtney Marie Andrews,1EI0B66miJj5Fl408B7E9H,49,"[alternative country, deep new americana, folk, indie folk, modern folk rock, new americana, singer-songwriter]",Loose Future,25dWaNwrPBrS1UAXUBZOVh,Loose Future,1f7mKDuWfkhMXOnRcdI8Vz,28,0.709,0.644,0,-8.675,1,0.0257,0.483,0.0414,0.155,0.731,120.003,208933,4,Roots Rising
